Linux 6.8.0-111-generic (intel-nuc) 	05/18/2026 	_x86_64_	(8 CPU)

10:43:58 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:49:14 PM     all     21.65      0.00     13.66      0.13      0.00     64.56
10:49:15 PM     all     18.92      0.00     12.43      0.00      0.00     68.65
10:49:16 PM     all     21.69      0.00     14.38      0.38      0.00     63.56
10:49:17 PM     all     19.67      0.00     14.04      0.25      0.00     66.04
10:49:18 PM     all     22.93      0.00     15.29      0.13      0.00     61.66
10:49:19 PM     all     20.68      0.00     13.74      0.39      0.00     65.18
10:49:20 PM     all     21.45      0.00     12.27      0.26      0.00     66.02
10:49:21 PM     all     20.31      0.00     12.42      0.13      0.00     67.14
10:49:22 PM     all     22.78      0.00     16.50      0.00      0.00     60.71
10:49:23 PM     all     19.58      0.00     13.36      0.26      0.00     66.80
10:49:24 PM     all     23.10      0.00     16.85      0.37      0.00     59.68
10:49:25 PM     all     23.51      0.00     14.74      0.51      0.00     61.25
10:49:26 PM     all     19.33      0.00     12.58      0.13      0.00     67.96
10:49:27 PM     all     21.55      0.00     12.29      0.38      0.00     65.78
10:49:28 PM     all     18.24      0.00     11.51      0.39      0.00     69.86
