pi5_total_cpu_v3

                                                                                                                                                                                                                          
Linux 6.8.0-1048-raspi (pi-desktop)     05/18/2026      _aarch64_       (4 CPU)

10:59:38 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:01:43 PM     all     21.34      0.00      6.68      0.00      0.00     71.98
11:01:44 PM     all      2.07      0.00      4.91      0.00      0.00     93.02
11:01:45 PM     all     12.02      0.00      6.91      0.00      0.00     81.07
11:01:46 PM     all     23.21      0.00      8.93      0.00      0.00     67.86
11:01:47 PM     all     14.32      0.00      6.65      3.32      0.00     75.70
11:01:48 PM     all      3.56      0.00      5.09      0.00      0.00     91.35
11:01:49 PM     all     14.94      0.00      8.10      0.00      0.00     76.96
11:01:50 PM     all     29.87      0.00      8.61      0.00      0.00     61.52
11:01:51 PM     all      3.27      0.00      5.28      0.00      0.00     91.46
11:01:52 PM     all     13.60      0.00      6.80      1.01      0.00     78.59
11:01:53 PM     all     25.00      0.00     10.25      0.00      0.00     64.75
11:01:54 PM     all      8.35      0.00      4.81      0.00      0.00     86.84
11:01:55 PM     all     11.34      0.00      6.55      0.00      0.00     82.12
11:01:56 PM     all     14.65      0.00      8.33      0.00      0.00     77.02
11:01:57 PM     all     24.87      0.00      8.46      0.00      0.00     66.67
11:01:58 PM     all      3.02      0.00      5.54      0.00      0.00     91.44
11:01:59 PM     all      3.89      0.00      4.92      0.00      0.00     91.19
11:02:00 PM     all     34.18      0.00     10.20      0.00      0.00     55.61
11:02:01 PM     all      7.75      0.00      5.17      0.00      0.00     87.08
11:02:02 PM     all     10.28      0.00      5.66      5.14      0.00     78.92
11:02:03 PM     all     15.46      0.00      7.73      0.00      0.00     76.80
11:02:04 PM     all     16.62      0.00      7.67      0.00      0.00     75.70
11:02:05 PM     all     10.31      0.00      5.41      0.00      0.00     84.28
11:02:06 PM     all      9.04      0.00      6.46      0.00      0.00     84.50
11:02:07 PM     all     30.96      0.00      9.39      1.27      0.00     58.38
11:02:08 PM     all      5.05      0.00      5.30      2.53      0.00     87.12
11:02:09 PM     all      3.31      0.00      5.09      0.00      0.00     91.60
11:02:10 PM     all     29.53      0.00     11.41      0.00      0.00     59.06
11:02:11 PM     all     15.87      0.00      6.55      0.00      0.00     77.58
11:02:12 PM     all     11.84      0.00      5.54      0.25      0.00     82.37
11:02:13 PM     all     10.47      0.00      7.73      0.00      0.00     81.80
11:02:14 PM     all     23.60      0.00      7.11      0.00      0.00     69.29
