platform,run_key,run_label,elapsed_sec,cpu_active_percent,cpu_user_percent,cpu_system_percent,cpu_iowait_percent,source_file
nuc,v2,Version 2,109.0,30.740,20.030,10.330,0.380,nuc_v2_total_cpu.txt
nuc,v2,Version 2,110.0,29.590,18.730,10.850,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,111.0,24.040,15.590,8.450,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,112.0,30.890,19.690,11.200,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,113.0,29.150,19.220,9.930,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,114.0,29.120,19.200,9.920,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,115.0,28.310,18.350,9.960,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,116.0,28.430,17.670,10.630,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,117.0,28.400,18.420,9.990,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,118.0,23.550,14.080,9.340,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,119.0,31.070,19.900,11.040,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,120.0,30.600,18.880,11.590,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,121.0,29.650,18.860,10.790,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,122.0,26.360,16.380,9.720,0.270,nuc_v2_total_cpu.txt
nuc,v2,Version 2,123.0,29.610,18.680,10.920,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,124.0,30.010,18.480,11.530,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,125.0,34.290,21.560,12.730,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,126.0,30.920,19.610,11.320,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,127.0,32.270,19.730,12.400,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,128.0,32.210,21.170,10.910,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,129.0,32.980,21.240,11.610,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,130.0,30.880,19.190,11.560,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,131.0,33.290,21.540,11.750,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,132.0,29.780,18.840,10.940,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,133.0,30.690,19.640,10.790,0.260,nuc_v2_total_cpu.txt
nuc,v2,Version 2,134.0,31.110,19.360,11.750,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,135.0,33.160,20.920,12.110,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,136.0,36.470,23.530,12.940,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,137.0,34.990,21.760,13.110,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,138.0,35.660,21.970,13.680,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,139.0,35.370,21.850,13.390,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,140.0,37.500,23.420,13.950,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,141.0,36.680,21.670,15.010,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,142.0,34.520,21.560,12.960,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,143.0,30.500,18.970,11.410,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,144.0,35.680,22.940,12.730,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,145.0,33.020,20.050,12.830,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,146.0,32.720,20.760,11.700,0.260,nuc_v2_total_cpu.txt
nuc,v2,Version 2,147.0,31.470,19.070,12.270,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,148.0,35.470,21.870,13.600,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,149.0,34.710,21.360,13.350,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,150.0,30.660,19.400,11.130,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,151.0,34.220,22.020,12.070,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,152.0,39.290,24.840,14.320,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,153.0,38.320,23.740,14.580,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,154.0,33.690,21.400,12.150,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,155.0,37.320,22.890,14.300,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,156.0,38.450,24.390,14.060,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,157.0,37.930,23.870,13.930,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,158.0,35.610,22.190,13.420,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,159.0,33.550,21.100,12.320,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,160.0,35.710,22.210,13.510,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,161.0,35.850,22.030,13.820,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,162.0,30.630,18.850,11.650,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,163.0,34.380,21.920,12.470,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,164.0,31.310,20.480,10.570,0.260,nuc_v2_total_cpu.txt
nuc,v2,Version 2,165.0,37.270,22.440,14.700,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,166.0,35.640,22.190,13.190,0.260,nuc_v2_total_cpu.txt
nuc,v2,Version 2,167.0,34.600,21.540,13.050,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,168.0,37.930,23.880,13.910,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,169.0,33.560,20.400,13.150,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,170.0,37.070,23.610,13.320,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,171.0,29.470,18.130,11.330,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,172.0,32.010,20.450,11.550,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,173.0,30.930,19.130,11.660,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,174.0,35.590,22.690,12.910,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,175.0,33.420,20.310,12.980,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,176.0,36.280,23.800,12.480,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,177.0,31.540,19.050,12.480,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,178.0,32.430,21.530,10.770,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,179.0,31.220,19.710,11.380,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,180.0,31.480,19.840,11.510,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,181.0,32.240,20.260,11.840,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,182.0,40.510,25.570,14.810,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,183.0,33.380,20.610,12.770,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,184.0,33.200,22.140,11.070,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,185.0,33.080,22.050,10.770,0.260,nuc_v2_total_cpu.txt
nuc,v2,Version 2,186.0,32.080,21.950,10.130,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,187.0,32.840,20.690,12.020,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,188.0,33.470,20.400,13.070,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,189.0,34.470,21.890,12.580,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,190.0,30.960,19.500,11.460,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,191.0,34.160,21.820,12.080,0.260,nuc_v2_total_cpu.txt
nuc,v2,Version 2,192.0,31.220,19.050,12.040,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,193.0,35.780,23.460,12.190,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,194.0,31.090,19.500,11.590,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,195.0,33.030,20.920,11.970,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,196.0,33.120,22.210,10.910,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,197.0,33.420,21.490,11.800,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,198.0,32.400,19.870,12.530,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,199.0,33.770,20.840,12.660,0.260,nuc_v2_total_cpu.txt
nuc,v2,Version 2,200.0,34.360,22.220,12.010,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,201.0,33.250,20.790,12.450,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,202.0,35.100,22.410,12.690,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,203.0,30.660,20.310,10.350,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,204.0,31.090,19.380,11.710,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,205.0,34.070,21.370,12.440,0.260,nuc_v2_total_cpu.txt
nuc,v2,Version 2,206.0,34.160,20.420,13.480,0.260,nuc_v2_total_cpu.txt
nuc,v2,Version 2,207.0,31.560,20.030,11.540,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,208.0,33.860,21.920,11.940,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,209.0,28.780,18.700,10.080,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,210.0,33.070,21.190,11.760,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,211.0,31.390,19.600,11.790,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,212.0,33.290,21.800,11.360,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,213.0,29.050,17.940,11.110,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,214.0,32.030,20.570,11.460,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,215.0,31.410,19.900,11.520,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,216.0,33.330,21.050,12.160,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,217.0,32.990,20.650,12.210,0.130,nuc_v2_total_cpu.txt
nuc,v2,Version 2,218.0,32.150,20.950,11.200,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,219.0,31.850,19.970,11.880,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,220.0,31.160,18.770,12.380,0.000,nuc_v2_total_cpu.txt
nuc,v2,Version 2,221.0,33.290,22.280,10.880,0.130,nuc_v2_total_cpu.txt
