platform,run_key,run_label,elapsed_sec,cpu_active_percent,cpu_user_percent,cpu_system_percent,cpu_iowait_percent,source_file
pi5,mapping,Point-LIO Mapping + Camera,322.0,12.500,8.930,3.570,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,323.0,22.900,16.280,6.620,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,324.0,28.390,23.270,5.120,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,325.0,16.110,12.790,3.320,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,326.0,7.320,5.810,1.520,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,327.0,37.280,30.080,7.200,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,328.0,23.860,20.560,3.300,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,329.0,7.790,5.530,2.260,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,330.0,30.380,24.300,6.080,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,331.0,30.480,24.690,5.540,0.250,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,332.0,14.460,11.220,3.240,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,333.0,12.280,9.020,3.260,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,334.0,32.410,25.320,7.090,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,335.0,27.750,22.500,5.250,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,336.0,7.140,5.100,2.040,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,337.0,27.860,18.160,9.700,0.000,pi5_mapping_total_cpu.txt
