platform,run_key,run_label,elapsed_sec,cpu_active_percent,cpu_user_percent,cpu_system_percent,cpu_iowait_percent,source_file
nuc,mapping,Point-LIO Mapping + Camera,360.0,22.910,20.130,2.520,0.260,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,361.0,26.070,22.690,3.240,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,362.0,25.130,21.910,3.220,0.000,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,363.0,26.230,23.000,2.840,0.390,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,364.0,24.100,21.540,2.440,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,365.0,30.340,26.050,4.040,0.260,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,366.0,25.000,21.780,2.960,0.260,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,367.0,27.430,24.450,2.850,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,368.0,24.040,21.270,2.640,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,369.0,27.310,24.780,2.400,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,370.0,23.250,20.380,2.730,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,371.0,26.470,22.760,3.580,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,372.0,24.710,21.620,2.960,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,373.0,23.880,20.410,3.340,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,374.0,25.750,22.100,3.510,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,375.0,25.770,21.920,3.460,0.380,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,376.0,31.610,27.200,3.900,0.500,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,377.0,29.840,26.420,2.910,0.510,nuc_mapping_total_cpu.txt
