platform,run_key,run_label,elapsed_sec,cpu_active_percent,cpu_user_percent,cpu_system_percent,cpu_iowait_percent,source_file
pi5,v3,Version 3,147.0,15.500,9.040,6.460,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,148.0,41.620,30.960,9.390,1.270,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,149.0,12.880,5.050,5.300,2.530,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,150.0,8.400,3.310,5.090,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,151.0,40.940,29.530,11.410,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,152.0,22.420,15.870,6.550,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,153.0,17.630,11.840,5.540,0.250,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,154.0,18.200,10.470,7.730,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,155.0,30.710,23.600,7.110,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,156.0,17.010,11.170,5.840,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,157.0,7.910,2.550,5.360,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,158.0,39.740,27.690,11.790,0.260,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,159.0,32.990,14.690,5.930,12.370,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,160.0,8.180,2.300,5.120,0.770,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,161.0,28.570,19.640,8.930,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,162.0,28.240,19.340,8.910,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,163.0,15.680,10.800,4.630,0.260,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,164.0,10.770,4.620,6.150,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,165.0,32.650,23.720,8.930,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,166.0,20.360,14.430,5.930,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,167.0,7.220,2.580,4.640,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,168.0,33.000,23.170,9.320,0.500,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,169.0,29.150,21.610,7.540,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,170.0,7.670,3.320,4.350,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,171.0,20.550,13.280,7.270,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,172.0,33.170,23.940,9.230,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,173.0,22.280,15.440,6.580,0.250,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,174.0,9.070,3.780,5.040,0.250,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,175.0,23.620,14.570,9.050,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,176.0,36.760,28.790,7.970,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,177.0,7.630,2.800,4.830,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,178.0,20.770,12.820,7.950,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,179.0,33.500,23.790,9.210,0.510,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,180.0,11.310,6.170,5.140,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,181.0,16.150,9.740,6.410,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,182.0,22.510,14.320,8.180,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,183.0,32.740,24.810,7.930,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,184.0,6.490,2.080,4.160,0.260,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,185.0,9.970,4.350,5.630,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,186.0,52.430,32.990,11.000,8.440,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,187.0,13.040,7.930,5.120,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,188.0,17.010,11.420,5.580,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,189.0,25.690,15.460,9.980,0.250,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,190.0,25.560,17.790,7.770,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,191.0,18.390,11.840,6.550,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,192.0,19.140,5.040,6.050,8.060,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,193.0,42.890,32.740,10.150,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,194.0,15.150,8.840,6.310,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,195.0,8.380,3.300,5.080,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,196.0,33.080,23.330,9.740,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,197.0,24.680,18.580,6.110,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,198.0,16.580,10.200,6.380,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,199.0,10.260,3.850,6.150,0.260,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,200.0,32.140,23.720,8.420,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,201.0,20.360,14.690,5.670,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,202.0,7.160,2.560,4.600,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,203.0,32.730,22.940,9.790,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,204.0,26.740,20.570,6.170,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,205.0,6.490,1.820,4.680,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,206.0,19.130,12.240,6.890,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,207.0,33.830,23.810,10.030,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,208.0,21.520,14.680,6.840,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,209.0,9.090,3.540,5.560,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,210.0,24.000,14.500,9.500,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,211.0,39.350,30.080,9.270,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,212.0,9.390,3.810,5.580,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,213.0,20.960,13.380,7.580,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,214.0,34.170,24.620,9.300,0.250,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,215.0,11.570,6.940,4.630,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,216.0,17.510,10.660,6.850,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,217.0,22.310,14.870,7.440,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,218.0,33.590,24.170,8.140,1.270,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,219.0,6.940,2.310,4.630,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,220.0,16.200,9.770,6.430,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,221.0,43.730,33.500,10.230,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,222.0,6.910,2.300,4.600,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,223.0,20.620,10.310,5.930,4.380,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,224.0,32.230,23.530,8.700,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,225.0,14.070,8.950,4.860,0.260,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,226.0,17.340,10.800,6.530,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,227.0,24.120,15.330,8.790,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,228.0,35.750,26.750,9.000,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,229.0,8.180,3.580,4.600,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,230.0,12.280,5.760,6.520,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,231.0,45.340,34.510,10.830,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,232.0,13.450,8.120,5.330,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,233.0,17.630,11.340,6.300,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,234.0,22.780,14.180,8.610,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,235.0,23.970,17.270,6.700,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,236.0,16.410,10.510,5.900,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,237.0,10.800,4.880,5.910,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,238.0,41.540,31.280,10.260,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,239.0,15.130,9.230,5.900,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,240.0,7.200,2.310,4.880,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,241.0,32.320,23.410,8.910,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,242.0,24.550,17.390,7.160,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,243.0,15.640,10.770,4.870,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,244.0,10.230,4.350,5.880,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,245.0,34.340,24.490,9.850,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,246.0,21.210,14.390,6.570,0.250,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,247.0,8.100,3.540,4.560,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,248.0,40.600,29.820,10.780,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,249.0,25.690,17.880,6.550,1.260,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,250.0,7.650,3.570,4.080,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,251.0,30.560,21.460,9.090,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,252.0,27.270,20.450,6.820,0.000,pi5_v3_ total_cpu.txt
